Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200,MidPrice,TypicalPrice,Range,Trend,Return,R_CloToClo,Diff-20,Diff-200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,ZScore_20,Stoch_%K,Stoch_%D,Volatility_20,TrueRange,ATR,Momentum_10,ROC_10,DayOfWeek,DayOfMonth,Month
2017-06-09,21187.3,21299.6,21154.05,21257.5,80973,21120.71,21023.87,21015.2,19785.8,21226.824999999997,21237.05,145.54999999999927,70.20000000000073,0.0033133056123243985,0.0036354193715917305,172.09999999999854,1401.5,79.40833915676697,96.84513686007631,80.902258369554,15.942878490522304,21369.733071448187,20660.656928551813,709.0761428963742,1.3668771819638632,90.50304534175532,87.69468815448768,177.26903572409347,145.54999999999927,94.34285714285683,186.59999999999854,0.008855815366215896,4,9,6
2017-06-12,21231.75,21272.6,21186.25,21234.5,87005,21138.22,21039.47,21028.22,19800.0,21229.425,21231.116666666665,86.34999999999854,2.75,0.00012952300210769248,-0.0010819710690344042,203.52999999999884,1431.75,74.9819117292388,98.74839784011056,84.47148626366533,14.27691157644523,21395.30520325263,20661.13979674737,734.1654065052571,1.1238748008131536,83.2065007094031,85.54786207278386,183.54135162631357,86.34999999999854,93.90714285714239,160.70000000000073,0.007625582476819593,0,12,6
2017-06-13,21248.2,21329.51,21239.55,21322.6,54919,21166.59,21060.44,21045.9,19814.55,21284.53,21297.219999999998,89.95999999999913,74.39999999999782,0.0035014730659537192,0.004148908615696056,202.29999999999927,1433.6500000000015,75.21503663587136,106.14213908840247,88.80561682861276,17.336522259789717,21434.41119728922,20657.39380271078,777.0173945784409,1.4244082664332978,98.24956935859765,90.65303846991866,194.25434864461002,95.0099999999984,93.32214285714223,297.2999999999993,0.014140107394424778,1,13,6
2017-06-14,21309.55,21387.1,21287.1,21368.35,73956,21197.63,21083.25,21084.37,19828.95,21337.1,21347.516666666666,100.0,58.79999999999927,0.0027593262175878547,0.002145610760413863,225.1800000000003,1480.5999999999985,74.22987744286193,114.37493192865077,93.91947984862036,20.455452080030412,21437.275445470863,20731.46955452914,705.8058909417232,1.6093801632689642,95.85497955123245,92.43701653974436,176.45147273543108,100.0,93.00428571428503,366.0499999999993,0.017429043485713436,2,14,6
2017-06-15,21340.65,21362.15,21256.55,21352.15,58591,21221.4,21103.17,21119.36,19843.23,21309.35,21323.616666666665,105.60000000000218,11.5,0.0005388776817950718,-0.0007581305996952059,221.29000000000087,1497.420000000002,72.86027798098047,118.22940002936957,98.7814638847702,19.447936144599367,21427.901345179507,20810.818654820494,617.0826903590132,1.508971187408059,92.27368188349791,95.45941026444264,154.27067258975393,111.79999999999927,96.9828571428565,212.20000000000073,0.01003786669315683,3,15,6
2017-06-16,21388.1,21408.7,21306.35,21375.0,38058,21245.03,21123.31,21148.56,19857.43,21357.525,21363.350000000002,102.35000000000218,-13.099999999998545,-0.0006124901230122613,0.0010701498443950186,239.53999999999724,1530.6699999999983,73.71280113367999,121.72473087718026,103.37011728325221,18.35461359392805,21436.078635736394,20861.04136426361,575.0372714727855,1.5751326825827543,92.88954531068664,93.67273558180563,143.75931786819615,102.35000000000218,102.46142857142824,181.09999999999854,0.00854491150755635,4,16,6
2017-06-19,21412.1,21521.15,21412.1,21516.0,30787,21286.72,21152.39,21180.42,19872.4,21466.625,21483.083333333332,109.05000000000291,103.90000000000146,0.004852396542142128,0.006596491228070267,231.6800000000003,1539.699999999997,83.72045079714157,134.32392477928443,109.56087878245867,24.763045996825753,21482.895962038958,20877.949037961043,604.9469240779144,2.218888875327381,99.12175989085924,94.76166236168122,151.2367310194781,146.15000000000146,107.74357142857141,331.9500000000007,0.015669808181155195,0,19,6
2017-06-20,21524.85,21529.1,21459.15,21462.0,32573,21313.68,21175.33,21207.34,19887.34,21494.125,21483.416666666668,69.94999999999709,-62.849999999998545,-0.0029198809747802445,-0.0025097601784718204,317.5099999999984,1637.5099999999984,80.2992354336939,138.3566388076615,115.32003078749923,23.036608020162276,21509.432192622626,20905.237807377373,604.1943852452532,1.6859805798865708,87.68355359765077,93.23161959973218,151.0485963113135,69.94999999999709,103.4292857142856,324.34999999999854,0.015344657518692878,1,20,6
2017-06-21,21466.1,21493.7,21384.35,21408.15,46280,21328.22,21192.57,21227.44,19903.94,21439.025,21428.733333333334,109.35000000000218,-57.94999999999709,-0.0026996054243666567,-0.0025090858261112015,238.65999999999985,1562.1599999999999,69.87255483106134,135.6437322622878,119.38477108245695,16.258961179830862,21526.635288183483,20928.24971181652,598.3855763669635,1.2079669506551103,71.33206921071398,86.04579423307462,149.59639409174093,109.35000000000218,100.05071428571422,239.65000000000146,0.01132106667926407,2,21,6
2017-06-22,21425.3,21450.9,21386.35,21395.2,36051,21338.52,21207.58,21243.42,19919.3,21418.625,21410.816666666666,64.55000000000291,-30.099999999998545,-0.0014048811451880976,-0.0006049098123845909,181.88000000000102,1506.0,65.88040391290642,130.93938972945034,121.69569481185563,9.24369491759471,21542.61818408973,20944.211815910272,598.4063681794578,1.0145948176439228,68.26262147428336,75.75941476088268,149.60159204486453,64.55000000000291,97.4364285714286,214.70000000000073,0.010136682325724167,3,22,6
2017-06-23,21409.3,21419.9,21325.55,21390.35,37296,21346.5,21221.12,21259.39,19935.93,21372.725,21378.6,94.35000000000218,-18.950000000000728,-0.0008851293596708313,-0.00022668635955735983,149.90999999999985,1473.369999999999,66.40426208651415,125.37456991335785,122.43146983215608,2.943100081201763,21553.883731547627,20964.891268452375,588.9924630952519,0.8894001754234213,67.1130599668166,68.90258355060462,147.2481157738133,94.35000000000218,100.24714285714306,132.84999999999854,0.006249558979183749,4,23,6
2017-06-26,21406.5,21497.3,21371.65,21403.95,45796,21355.33,21234.66,21275.9,19952.78,21434.475,21424.3,125.64999999999782,-2.5499999999992724,-0.00011912269637723459,0.0006358007232234453,130.59999999999854,1453.7200000000012,72.34060402684571,120.6707986054389,122.07933558681266,-1.4085369813737572,21563.52187434092,20988.26812565908,575.2537486818401,0.8904244451665434,70.33657264754719,68.57075136288235,143.81343717045988,125.64999999999782,104.44357142857163,169.45000000000073,0.007979938307942297,0,26,6
2017-06-27,21401.8,21436.31,21312.35,21316.35,61667,21349.34,21240.71,21290.45,19968.31,21374.33,21355.003333333334,123.96000000000276,-85.45000000000073,-0.003992654823426101,-0.004092702515190005,111.34999999999854,1433.489999999998,61.32516277288384,108.62230771057148,119.38793001156444,-10.765622300992959,21553.052681886533,21027.84231811347,525.2103637730615,0.19727333492747806,46.356530509329104,61.268721041230926,131.30259094326573,123.96000000000276,107.62285714285748,-6.25,-0.00029311622410025046,1,27,6
2017-06-28,21329.0,21471.66,21301.65,21442.2,59559,21363.62,21255.64,21312.44,19984.92,21386.655,21405.17,170.0099999999984,113.20000000000073,0.005307328051010396,0.0059039188228755535,16.56000000000131,1344.0800000000017,67.06887555439603,107.98406204979983,117.10715641921152,-9.123094369411689,21545.450869571796,21079.4341304282,466.0167391435971,1.113758276052145,76.82975603252953,64.5076197298019,116.50418478589896,170.0099999999984,110.35928571428589,73.85000000000218,0.0034560459745372096,2,28,6
2017-06-29,21485.8,21497.8,21185.75,21278.3,95588,21350.5,21257.32,21319.36,20000.7,21341.775,21320.61666666667,312.0499999999993,-207.5,-0.009657541259808805,-0.007643805206555387,166.4399999999987,1485.0999999999985,51.218512009373114,93.17878055432084,112.32148124623339,-19.14270069191255,21538.61533685153,21100.10466314847,438.5106737030583,-0.3745404840731896,26.955002184359884,50.047096242072804,109.62766842576545,312.0499999999993,122.25214285714303,-73.85000000000218,-0.003458668096655474,3,29,6
2017-06-30,21325.25,21418.45,21279.65,21349.2,59754,21350.3,21264.12,21327.13,20016.81,21349.050000000003,21349.100000000002,138.79999999999927,23.950000000000728,0.0011230817927105534,0.003332033104148424,-1.8800000000010186,1308.4399999999987,56.36232527179942,86.17317504584935,107.09182000615658,-20.918644960307233,21538.53161619131,21115.71838380869,422.8132323826212,0.20883925392405112,47.60448521916453,50.46308114535128,105.70330809565512,140.15000000000146,126.09500000000038,-25.799999999999272,-0.001207017543859615,4,30,6
