Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200,MidPrice,TypicalPrice,Range,Trend,Return,R_CloToClo,Diff-20,Diff-200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,Volatility_20,TrueRange,ATR
2019-09-04,2905.59,2938.49,2901.36,2937.0,91519,2905.8,2911.7,2898.84,2811.02,2919.925,2925.616666666667,37.129999999999654,31.409999999999854,0.010810196896327373,0.011468126872610895,6.75,94.57000000000016,61.433087460484735,-5.89959865904666,-12.324986589389603,6.425387930342943,2961.4041036920244,2836.2658963079757,125.13820738404866,31.284551846012103,37.129999999999654,46.08071428571426
2019-09-05,2937.32,2985.5,2935.07,2968.7,127285,2915.47,2915.92,2900.35,2812.56,2960.285,2963.09,50.429999999999836,31.379999999999654,0.010683207822096214,0.010793326523663493,36.970000000000255,124.76000000000022,60.570966873148386,-0.4447296198723052,-9.948935195486143,9.504205575613838,2968.2058517380415,2832.4991482619585,135.70670347608302,33.92667586902075,50.429999999999836,46.43642857142855
2019-09-06,2970.75,2987.05,2968.45,2981.75,144656,2925.67,2920.8,2903.3,2814.03,2977.75,2979.0833333333335,18.600000000000364,11.0,0.0037027686611125136,0.004395863509280229,67.44999999999982,156.7199999999998,58.63822573809861,4.875121959194985,-6.984123764549918,11.859245723744902,2979.8314382829653,2826.773561717035,153.0578765659302,38.26446914148248,18.600000000000364,44.847142857142835
2019-09-09,2982.15,2990.85,2968.85,2978.1,97466,2933.74,2925.04,2908.13,2815.21,2979.85,2979.2666666666664,22.0,-4.050000000000182,-0.001358080579447775,-0.0012241133562505002,74.01999999999998,166.94000000000005,62.760810402177206,8.696371806508068,-3.8480246503383215,12.544396456846389,2990.815598010611,2825.439401989389,165.3761960212223,41.34404900530559,22.0,43.70428571428569
2019-09-10,2979.0,2984.2,2956.9,2978.4,169576,2940.61,2928.99,2910.49,2816.39,2970.55,2973.1666666666665,27.299999999999727,-0.599999999999909,-0.00020140986908355458,0.00010073536818788753,68.51000000000022,162.61000000000013,58.126487589255376,11.615056196208116,-0.7554084810290345,12.37046467723715,2998.4728688493706,2822.50213115063,175.97073769874078,43.99268442468514,27.299999999999727,42.818571428571396
2019-09-11,2977.85,3003.15,2971.45,3001.4,122377,2949.96,2934.36,2918.83,2817.58,2987.3,2992.0,31.700000000000273,23.550000000000182,0.007908390281579053,0.00772226698898737,59.01999999999998,160.26999999999998,63.54849279161209,15.604167257127756,2.5165066666023237,13.087660590525433,3008.1220601546565,2829.5429398453425,178.57912030931402,44.644780077328505,31.700000000000273,42.55785714285714
2019-09-12,3001.15,3020.85,3000.1,3007.25,165420,2958.77,2939.76,2926.69,2818.67,3010.475,3009.4,20.75,6.099999999999909,0.0020325541875614046,0.001949090424468558,74.46000000000004,182.48000000000002,82.32385661310258,19.018380569732926,5.816881447228445,13.201499122504481,3018.1571361081656,2835.2128638918343,182.94427221633123,45.7360680540829,20.75,36.73285714285713
2019-09-13,3010.85,3022.4,3002.2,3005.65,119148,2965.99,2944.64,2932.46,2820.19,3012.3,3010.0833333333335,20.200000000000273,-5.199999999999818,-0.0017270870352225512,-0.000532047551749959,78.38999999999987,190.65999999999985,79.19102174421323,21.348965010437496,8.923298159870255,12.425666850567241,3028.6829495004263,2836.2320504995737,192.4508990008526,48.11272475021305,20.200000000000273,32.582857142857165
2019-09-16,2990.75,3002.45,2980.65,3001.4,170305,2971.43,2948.84,2936.5,2821.6,2991.55,2994.8333333333335,21.799999999999727,10.650000000000091,0.0035609796873694193,-0.0014140036265034572,54.25,169.1500000000001,83.3415354330709,22.592597093491804,11.657157946594566,10.935439146897238,3037.302561876773,2835.692438123227,201.61012375354585,50.40253093838638,25.0,31.561428571428614
2019-09-17,3002.7,3006.25,2991.3,3005.2,123415,2976.63,2953.02,2942.07,2823.15,2998.775,3000.9166666666665,14.949999999999818,2.5,0.0008325840077263797,0.0012660758312785791,60.629999999999654,179.54999999999973,82.20762155059134,23.61262112330951,14.048250581937555,9.564370541371954,3045.217448979481,2838.9275510205184,206.28989795896268,51.572474489740685,14.949999999999818,29.879285714285743
2019-09-18,3003.85,3009.8,2978.15,3006.7,112254,2981.26,2956.99,2945.88,2825.0,2993.9750000000004,2998.216666666667,31.65000000000009,2.849999999999909,0.000948782395925199,0.0004991348329561607,57.9699999999998,178.8499999999999,77.64200792602378,24.26235366948231,16.091071199446507,8.171282470035802,3052.786430624846,2838.968569375154,213.8178612496922,53.45446531242295,31.65000000000009,28.17928571428573
2019-09-19,3006.95,3021.95,2988.65,3004.5,118276,2984.83,2960.51,2950.17,2826.81,3005.3,3005.0333333333333,33.29999999999973,-2.449999999999818,-0.0008147790950962996,-0.0007316992051085158,56.779999999999745,180.13999999999987,76.90546287209693,24.319410750734733,17.736739109704153,6.582671641030579,3059.346364712817,2840.988635287183,218.3577294256338,54.589432356408416,33.29999999999973,28.17214285714285
2019-09-20,3004.0,3015.45,2982.95,2986.9,121955,2985.15,2962.47,2957.0,2828.59,2999.2,2995.1,32.5,-17.09999999999991,-0.005692410119840183,-0.005857879846896341,47.0,175.40999999999985,80.04766768811724,22.682980706123544,18.72598742898803,3.9569932771355134,3056.5451085144687,2857.444891485531,199.10021702893755,49.77505425723437,32.5,27.82571428571428
2019-09-23,3000.3,3005.6,2980.55,2998.85,115959,2987.26,2965.16,2962.9,2830.33,2993.075,2995.0,25.049999999999727,-1.4500000000002728,-0.000483285004832941,0.004000803508654505,37.40000000000009,169.97000000000025,80.94308943089443,22.095658241472847,19.399921591484993,2.695736649987854,3057.290784077452,2868.504215922548,188.78656815490376,47.19664203872599,25.049999999999727,27.89714285714282
2019-09-24,2999.95,3010.0,2956.95,2969.7,181487,2984.56,2965.5,2968.09,2831.96,2983.475,2978.883333333333,53.05000000000018,-30.25,-0.010083501391689863,-0.009720392817246681,31.859999999999673,167.98999999999978,60.92914438502671,19.058346814848846,19.331606636157765,-0.273259821308919,3050.7051664870687,2885.4698335129315,165.23533297413724,41.308833243534345,53.05000000000018,29.034285714285716
2019-09-25,2968.95,2990.05,2952.25,2983.95,164500,2984.46,2966.86,2973.15,2833.89,2971.15,2975.4166666666665,37.80000000000018,15.0,0.005052291214065579,0.004798464491362786,-4.200000000000273,135.05999999999995,55.76995838062809,17.598249864475747,18.98493528182136,-1.386685417345614,3045.4980776481334,2900.806922351867,144.69115529626652,36.17278882406657,37.80000000000018,28.132142857142885
2019-09-26,2985.05,2993.65,2962.85,2977.3,172784,2983.36,2967.64,2975.87,2836.01,2978.25,2977.933333333333,30.800000000000182,-7.75,-0.0025962714192392087,-0.0022285896211395873,9.180000000000291,149.03999999999996,48.23061630218694,15.723265075841937,18.33260124062548,-2.6093361647835422,3044.2556282016562,2907.4793717983434,136.7762564033128,34.19406410082822,30.800000000000182,29.00357142857144
2019-09-27,2978.8,2991.05,2944.35,2966.45,184702,2980.76,2967.55,2978.08,2838.2,2967.7,2967.283333333333,46.70000000000027,-12.350000000000364,-0.004145964818047658,-0.003644241426796202,0.7200000000002547,140.60000000000036,45.61865362918385,13.209550326047975,17.307991057709977,-4.098440731662002,3041.87259529885,2914.282404701151,127.59019059769889,31.89754764942476,46.70000000000027,30.767857142857174
2019-09-30,2976.1,2984.45,2963.25,2982.65,134820,2981.05,2968.67,2982.28,2840.61,2973.85,2976.7833333333333,21.199999999999818,6.550000000000182,0.0022008669063540145,0.005461072999713545,-6.180000000000291,135.48999999999978,51.42761168962042,12.381887199274388,16.32277028602286,-3.940883086748471,3033.9668501703322,2930.588149829667,103.37870034066509,25.844675085166376,21.199999999999818,30.332142857142895
2019-10-01,2984.5,2993.05,2935.35,2940.6,170810,2974.83,2966.59,2984.12,2842.9,2964.2,2956.3333333333335,57.70000000000027,-43.90000000000009,-0.014709331546322698,-0.014098201263976762,0.38000000000010914,141.5999999999999,31.89398451459192,8.237913100528658,14.70579884892402,-6.4678857483953625,3025.634723627564,2942.6102763724357,83.0244472551285,20.75611181378213,57.70000000000027,32.18928571428575
2019-10-02,2939.65,2947.7,2873.15,2882.4,350584,2960.61,2960.35,2981.39,2845.22,2910.425,2901.0833333333335,74.54999999999973,-57.25,-0.019475107580834452,-0.019791879208324814,-41.73999999999978,94.43000000000029,21.657207718501667,0.25459535250229237,11.815558149639676,-11.560962797137384,3039.7261796729745,2923.0588203270254,116.66735934594908,29.166839836487235,74.54999999999973,36.03214285714288
2019-10-03,2882.2,2910.7,2853.95,2909.7,568510,2952.78,2956.6,2978.44,2848.07,2882.325,2891.4499999999994,56.75,27.5,0.009541322600791062,0.00947127393838465,-96.24000000000024,34.129999999999654,30.494002846106838,-3.8252643686291776,8.687393645985905,-12.512658014615083,3044.882898894362,2912.0021011056383,132.8807977887236,33.2201994471809,56.75,38.642857142857146
2019-10-04,2908.6,2951.95,2897.05,2949.5,540443,2952.27,2956.07,2976.83,2850.48,2924.5,2932.8333333333335,54.899999999999636,40.90000000000009,0.014061747919961525,0.01367838608791283,-68.23000000000002,58.11999999999989,40.78152753108345,-3.8032141288472303,6.189272091019278,-9.992486219866509,3044.486682868885,2909.173317131115,135.31336573777025,33.8283414344426,54.899999999999636,40.778571428571404
2019-10-07,2934.5,2958.65,2927.85,2934.7,166318,2949.57,2954.49,2974.66,2852.72,2943.25,2940.4,30.800000000000182,0.1999999999998181,6.815471119434933e-05,-0.005017799627055508,-40.159999999999854,81.7800000000002,37.948717948717956,-4.923223609031538,3.9667729510091156,-8.889996560040654,3044.8805892731866,2904.439410726813,140.44117854637352,35.110294636593416,30.800000000000182,41.910714285714285
2019-10-08,2934.6,2949.25,2889.9,2892.9,261004,2940.85,2949.93,2970.39,2854.75,2919.575,2910.683333333333,59.34999999999991,-41.69999999999982,-0.01420977305254543,-0.014243363887279648,-35.789999999999964,79.84999999999991,32.902644230769255,-9.079091736138707,1.3576000135795512,-10.436691749718259,3049.4946780291366,2891.275321970863,158.21935605827366,39.5548390145685,59.34999999999991,43.8892857142857
2019-10-09,2893.2,2933.8,2886.95,2919.4,336014,2937.55,2947.67,2966.29,2856.87,2910.375,2913.383333333333,46.850000000000364,26.200000000000273,0.009055716853311307,0.009160358118151413,-73.09000000000015,36.32999999999993,38.084570148417825,-10.117688226195696,-0.9374576343754981,-9.180230591820198,3047.107691576459,2885.462308423542,161.64538315291702,40.41134578822918,46.850000000000364,44.85714285714289
2019-10-10,2922.15,2952.4,2880.7,2948.4,688089,2939.22,2947.72,2963.34,2859.17,2916.55,2927.1666666666665,71.70000000000027,26.25,0.008983111749910169,0.009933547989312785,-41.190000000000055,62.98000000000002,44.77611940298508,-8.50271182124061,-2.4505084717485204,-6.052203349492089,3042.1454339220063,2884.539566077994,157.6058678440122,39.40146696100295,71.70000000000027,47.65714285714291
2019-10-11,2945.85,2993.05,2940.7,2969.35,571890,2943.85,2949.32,2961.53,2861.77,2966.875,2967.7000000000003,52.350000000000364,23.5,0.007977324032112973,0.007105548772215364,-15.680000000000291,84.07999999999993,46.09271523178808,-5.469294845036529,-3.0542657464061223,-2.415029098630407,3037.861002853426,2885.1939971465745,152.66700570685134,38.16675142671293,52.350000000000364,49.607142857142954
2019-10-14,2970.15,2981.9,2953.85,2965.8,133453,2947.23,2950.54,2959.75,2863.95,2967.875,2967.183333333333,28.050000000000182,-4.349999999999909,-0.0014645724963385381,-0.0011955478471717962,10.400000000000091,106.20000000000027,49.445865302642844,-3.3135488398052075,-3.1061223650859393,-0.20742647471926823,3033.792134298512,2885.702865701488,148.08926859702387,37.02231714925588,28.050000000000182,47.82142857142867
2019-10-15,2966.9,3003.25,2965.75,2996.4,116293,2954.8,2953.94,2959.31,2866.17,2984.5,2988.4666666666667,37.5,29.5,0.009943038188007685,0.01031762087800936,7.5900000000001455,100.73000000000002,51.69042769857438,0.8542128319836593,-2.3140553256720198,3.168268157655679,3032.3121737867937,2886.302826213206,146.00934757358755,36.502336893396816,37.5,47.80000000000008
2019-10-16,2996.25,2997.3,2984.85,2991.8,231181,2960.49,2956.75,2958.56,2868.28,2991.075,2991.316666666667,12.450000000000273,-4.449999999999818,-0.0014851898206090339,-0.0015351755439860781,37.690000000000055,127.9699999999998,51.97979246313489,3.7428669870091653,-1.1026708631357827,4.845537850144948,3029.8138776411993,2887.3111223588007,142.50275528239854,35.625688820599706,12.450000000000273,46.489285714285806
2019-10-17,2991.25,3007.5,2984.9,2997.15,323358,2966.13,2959.74,2958.2,2870.36,2996.2,2996.5166666666664,22.59999999999991,5.900000000000091,0.0019724195570414013,0.0017882211377766577,33.05000000000018,120.88999999999987,54.25561408372614,6.390184436251275,0.3959001967416288,5.994284239509646,3028.518529789713,2887.8714702102875,140.64705957942533,35.16176489485636,22.59999999999991,44.76785714285721
2019-10-18,2996.6,3000.75,2974.75,2988.55,383274,2969.58,2961.87,2958.28,2872.34,2987.75,2988.0166666666664,26.0,-8.049999999999727,-0.0026863778949475165,-0.002869392589626818,38.31999999999971,124.25999999999976,50.83545737751347,7.705431048207174,1.8578063670347378,5.847624681172436,3028.7465411679996,2887.808458832,140.93808233599975,35.234520583999874,26.0,45.110714285714366
2019-10-21,2984.3,3006.95,2982.95,3005.55,87039,2975.11,2965.11,2958.61,2874.39,2994.95,2998.4833333333336,24.0,21.25,0.007120597795127835,0.005688377306720671,25.690000000000055,109.91000000000031,59.899405578418005,10.00420909406239,3.4870869124402684,6.5171221816221205,3029.951976596286,2887.2730234037144,142.6789531925715,35.669738298142775,24.0,42.703571428571486
2019-10-22,3005.5,3013.55,2987.65,2989.45,98849,2977.32,2966.91,2959.6,2876.43,3000.6000000000004,2996.8833333333337,25.90000000000009,-16.050000000000182,-0.005340209615704602,-0.005356756666833107,45.90000000000009,129.07000000000016,68.71830739639796,10.406907459400827,4.871051021832381,5.535856437568446,3032.122649819359,2887.0773501806407,145.04529963871846,36.26132490967964,25.90000000000009,39.22857142857151
2019-10-23,2990.2,3005.25,2981.8,3005.25,111334,2981.62,2969.75,2960.67,2878.43,2993.525,2997.433333333333,23.449999999999818,15.050000000000182,0.005033108153300844,0.005285253140209889,29.529999999999745,111.76999999999998,67.4075423574422,11.864213501083668,6.269683517682639,5.59452998340103,3035.288413145292,2886.041586854708,149.24682629058407,37.31170657264608,23.449999999999818,36.85000000000007
2019-10-24,3008.2,3014.95,2998.75,3002.0,102526,2984.75,2972.14,2961.9,2880.38,3006.85,3005.2333333333336,16.199999999999818,-6.199999999999818,-0.002061033175985579,-0.0010814408119125263,46.29999999999973,127.81999999999971,61.03404791929383,12.611513522332189,7.538049518612549,5.073464003719639,3038.474641947925,2885.325358052075,153.1492838958502,38.28732097396252,16.199999999999818,34.08571428571437
2019-10-25,3003.15,3026.45,2999.85,3019.05,86015,2990.03,2975.61,2964.53,2882.29,3013.1499999999996,3015.1166666666663,26.59999999999991,15.900000000000091,0.005294440837121053,0.005679546968687665,38.61999999999989,120.86000000000013,67.5619404538831,14.413398000264351,8.91311921494291,5.500278785321441,3045.262882493868,2883.7971175061325,161.46576498773538,40.366441246933796,26.59999999999991,33.78571428571435
2019-10-28,3023.35,3042.75,3022.65,3036.85,42005,2997.23,2980.15,2967.24,2884.09,3032.7,3034.0833333333335,20.09999999999991,13.5,0.004465245505813088,0.005895894403868729,56.11000000000013,139.25999999999976,83.29863520703216,17.08081862542167,10.546659097038663,6.534159528383007,3053.951266796494,2880.5287332035064,173.42253359298775,43.355633398246965,23.699999999999818,31.239285714285774
2019-10-29,3037.5,3046.15,3029.75,3035.95,68428,3003.19,2984.28,2972.01,2885.96,3037.95,3037.283333333333,16.40000000000009,-1.550000000000182,-0.0005102880658436813,-0.000296359714836103,65.48999999999978,151.53999999999996,80.58252427184463,18.90423001407271,12.218173280445473,6.686056733627236,3062.934076943794,2881.0809230562054,181.85315388758863,45.46328847189714,16.40000000000009,29.064285714285752
2019-10-30,3037.1,3054.75,3023.7,3050.45,95286,3010.46,2989.19,2980.41,2888.05,3039.225,3042.9666666666667,31.050000000000182,13.349999999999909,0.004395640578183106,0.004776099738138084,56.690000000000055,149.04999999999973,78.98324339676225,21.27409101641706,14.029356827639791,7.244734188777269,3067.446571865417,2893.3734281345837,174.07314373083318,43.51828593270838,31.050000000000182,26.160714285714317
2019-10-31,3049.1,3051.8,3020.35,3035.25,134583,3014.27,2992.6,2986.69,2890.04,3036.075,3035.7999999999997,31.450000000000273,-13.849999999999909,-0.004542323964448496,-0.004982871379632492,62.409999999999854,159.05999999999995,69.34820904286559,21.67584432575859,15.55865432726355,6.117189998495039,3070.2935491073868,2903.0814508926132,167.2120982147735,41.803024553693426,31.450000000000273,24.66785714285717
2019-11-01,3035.6,3064.65,3033.05,3062.95,133176,3021.76,2997.81,2992.36,2892.18,3048.8500000000004,3053.5500000000006,31.59999999999991,27.34999999999991,0.009009750955330053,0.009126101639074236,43.23999999999978,143.42000000000007,74.98071483671887,23.953276755291427,17.237578812869124,6.7156979424223024,3080.608307572734,2904.1116924272656,176.49661514546824,44.12415378636695,31.59999999999991,24.921428571428578
2019-11-04,3066.9,3084.2,3064.15,3076.05,67933,3030.11,3003.6,2999.43,2894.23,3074.175,3074.8000000000006,20.049999999999727,9.150000000000091,0.0029834686491245527,0.0042769225746421835,67.47000000000025,172.67000000000007,72.50635772817179,26.509632342471832,19.091989518789667,7.417642823682165,3090.817039162855,2908.0379608371454,182.77907832570963,45.69476958142741,21.25,23.760714285714293
2019-11-05,3076.5,3085.65,3070.45,3071.65,81246,3036.5,3008.64,3008.37,2896.38,3078.05,3075.9166666666665,15.200000000000273,-4.849999999999909,-0.001576466764180045,-0.0014304058776678508,68.13000000000011,180.1199999999999,72.5884016973125,27.859373815704657,20.845466378172667,7.013907437531991,3090.369660329564,2926.3603396704366,164.0093206591273,41.002330164781824,15.200000000000273,23.957142857142863
2019-11-06,3072.5,3078.15,3063.45,3077.15,126914,3042.76,3013.72,3016.25,2898.53,3070.8,3072.9166666666665,14.700000000000273,4.650000000000091,0.0015134255492270435,0.0017905685869157306,56.25,173.9699999999998,72.61164499717347,29.038124271192373,22.48399795677661,6.554126314415765,3092.3618152537742,2940.143184746225,152.21863050754928,38.0546576268873,14.700000000000273,23.392857142857174
2019-11-07,3075.3,3095.6,3069.35,3084.35,262649,3049.16,3018.95,3023.05,2900.53,3082.475,3083.1,26.25,9.049999999999727,0.0029428023282280515,0.002339827437726427,52.25,174.76999999999998,77.29344729344714,30.205086887073776,24.028215742836046,6.1768711442377295,3097.917138458938,2948.1828615410623,149.73427691787583,37.433569229469065,26.25,23.410714285714317
2019-11-08,3084.0,3090.75,3071.4,3090.25,227143,3055.48,3024.23,3029.1,2902.41,3081.075,3084.133333333333,19.34999999999991,6.25,0.0020265888456549937,0.0019128827791916603,54.90000000000009,181.59000000000015,75.76034063260327,31.245811593111284,25.471734912891097,5.774076680220187,3105.218831941454,2952.9711680585465,152.24766388290755,38.06191597072678,19.34999999999991,23.078571428571454
2019-11-11,3090.3,3090.85,3073.7,3086.35,71145,3060.23,3028.83,3035.12,2904.32,3082.2749999999996,3083.633333333333,17.15000000000009,-3.950000000000273,-0.0012781930556904743,-0.0012620338160342914,55.18000000000029,185.98000000000002,81.83311432325884,31.394005461452252,26.65618902260333,4.737816438848924,3109.2074333001124,2961.0375666998884,148.16986660022394,37.04246665005601,17.15000000000009,22.453571428571454
2019-11-12,3086.0,3102.25,3080.05,3090.7,80745,3064.92,3033.42,3039.84,2906.16,3091.15,3091.0,22.199999999999818,4.699999999999818,0.001523007128969481,0.0014094318531598926,46.159999999999854,179.84000000000015,80.35523978685606,31.499353871560743,27.624821992394814,3.8745318791659287,3115.531543949642,2964.143456050358,151.38808789928407,37.84702197482092,22.199999999999818,22.36428571428574
2019-11-13,3090.75,3098.45,3077.45,3096.65,111795,3069.8,3038.1,3045.08,2907.98,3087.95,3090.85,21.0,5.900000000000091,0.0019089217827388469,0.0019251302293978867,45.67000000000007,182.76999999999998,82.99058905541997,31.697568678664993,28.439371329648854,3.2581973490161396,3121.2873722084933,2968.8726277915066,152.41474441698665,38.10368610424666,21.0,22.707142857142895
2019-11-14,3095.3,3099.45,3082.75,3098.1,117395,3074.15,3042.54,3050.13,2909.83,3091.1,3093.433333333333,16.699999999999818,2.799999999999727,0.000904597292669443,0.00046824794536015624,45.17000000000007,185.47000000000025,80.91513492373866,31.607308841738813,29.07295883206685,2.5343500096719644,3126.3407981556743,2973.914201844325,152.42659631134939,38.10664907783742,16.699999999999818,22.000000000000032
2019-11-15,3096.95,3119.85,3095.95,3119.7,76528,3081.16,3048.26,3056.69,2911.91,3107.8999999999996,3111.8333333333335,23.90000000000009,22.75,0.0073459371316940865,0.006972015106032625,40.25999999999976,185.03999999999996,81.46600835548799,32.899472116606375,29.838261488974755,3.0612106276316204,3133.1582433426524,2980.2117566573475,152.946486685305,38.23662167132623,23.90000000000009,22.014285714285766
2019-11-18,3117.25,3129.0,3112.35,3122.0,80914,3087.44,3053.72,3062.51,2913.98,3120.675,3121.116666666667,16.65000000000009,4.75,0.0015237789718501884,0.0007372503766387428,54.73999999999978,203.26999999999998,82.33746711762498,33.72040377507392,30.61468994619459,3.1057138288793276,3140.3088345507044,2984.706165449295,155.60266910140945,38.90066727535239,16.65000000000009,22.032142857142908
2019-11-19,3121.55,3133.25,3113.75,3117.3,81759,3092.04,3058.43,3068.9,2916.02,3123.5,3121.433333333333,19.5,-4.25,-0.0013615030994217616,-0.001505445227418245,52.65000000000009,205.5300000000002,77.1196754563896,33.60437696874396,31.212627350704466,2.3917496180394977,3142.3123394186778,2995.4876605813224,146.82467883735535,36.70616970933885,19.5,21.207142857142895
2019-11-20,3115.2,3118.9,3090.25,3108.7,138868,3094.6,3062.16,3074.07,2917.84,3104.575,3105.9499999999994,28.65000000000009,-6.5,-0.0020865434001027224,-0.0027587976774774425,41.129999999999654,197.35999999999967,81.48306900985833,32.44447702681873,31.45899728592732,0.9854797408914102,3143.0456257731803,3005.0993742268192,137.94625154636105,34.4865628865903,28.65000000000009,21.007142857142885
2019-11-21,3097.65,3114.85,3091.5,3103.9,150634,3096.03,3065.25,3079.17,2919.61,3103.175,3103.4166666666665,23.34999999999991,6.25,0.002017658547608671,-0.0015440537845400337,18.480000000000018,178.03999999999996,71.84000000000003,30.783079898224514,31.323813808386763,-0.540733910162249,3140.3371370757213,3017.9978629242787,122.33927415144262,30.584818537860702,23.34999999999991,20.41785714285717
2019-11-22,3104.3,3115.05,3098.55,3112.4,99301,3098.55,3068.74,3083.84,2921.47,3106.8,3108.6666666666665,16.5,8.099999999999909,0.0026092838965305894,0.0027384902864138194,20.460000000000036,182.83000000000038,70.38698822209751,29.80867382997303,31.02078581270402,-1.2121119827309883,3139.706592442677,3027.963407557323,111.74318488535391,27.935796221338475,16.5,20.078571428571454
2019-11-25,3117.95,3133.55,3116.85,3131.6,56130,3103.63,3073.4,3088.57,2923.24,3125.2,3127.3333333333335,16.700000000000273,13.650000000000091,0.004377876489360026,0.00616887289551471,29.379999999999654,194.71000000000004,78.8359788359788,30.237174217183565,30.86406349359993,-0.6268892764163638,3143.7331121390444,3033.411887860955,110.32122427808918,27.580306069522397,21.15000000000009,20.50357142857144
2019-11-26,3131.1,3145.3,3128.85,3144.1,85679,3109.86,3078.63,3093.98,2925.07,3137.075,3139.4166666666665,16.450000000000273,13.0,0.004151895499984032,0.003991569804572714,37.11999999999989,206.02999999999975,80.17124831004953,31.225461708961575,30.93634313667226,0.2891185722893148,3148.62169797755,3039.338302022451,109.28339595509897,27.320848988774856,16.450000000000273,20.62857142857144
2019-11-27,3142.9,3154.9,3142.1,3154.45,59526,3116.72,3084.25,3099.18,2926.95,3148.5,3150.4833333333336,12.800000000000182,11.549999999999727,0.003674949887046908,0.003291880029261174,43.720000000000255,215.95000000000027,80.71866783523224,32.469556334041954,31.2429857761462,1.226570557895755,3156.12523130514,3042.2347686948597,113.89046261028034,28.472615652570063,12.800000000000182,19.66785714285717
2019-11-28,3154.8,3155.2,3141.7,3150.95,35223,3121.99,3089.19,3104.97,2928.77,3148.45,3149.283333333333,13.5,-3.850000000000364,-0.0012203626220363775,-0.0011095436605430553,49.83000000000038,226.0300000000002,77.17099373321393,32.79504863193597,31.553398347304157,1.2416502846318132,3157.9334523782136,3051.996547621786,105.9369047564278,26.48422618910695,13.5,19.250000000000032
2019-11-29,3150.8,3151.55,3139.95,3144.0,55905,3125.37,3093.25,3109.02,2930.62,3145.75,3145.1666666666665,11.600000000000364,-6.800000000000182,-0.002158182049003485,-0.0022056840000633793,41.7800000000002,220.1800000000003,75.11982570806114,32.12191526268589,31.667101730380505,0.45481353230538346,3160.8408566015196,3057.1941433984803,103.64671320303933,25.911678300759796,11.600000000000364,18.85357142857148
2019-12-02,3146.6,3158.5,3110.95,3113.1,131712,3123.48,3094.72,3110.87,2932.21,3134.725,3127.5166666666664,47.55000000000018,-33.5,-0.010646412000254244,-0.009828244274809217,35.73000000000002,214.38999999999987,57.926397735314985,28.763512591476683,31.086383902599742,-2.322871311123059,3160.326119838178,3061.413880161822,98.91223967635597,24.728059919088977,47.55000000000018,20.664285714285793
2019-12-03,3115.0,3122.4,3070.45,3092.2,178918,3118.67,3094.53,3111.9,2933.7,3096.425,3095.0166666666664,51.95000000000027,-22.800000000000182,-0.007319422150882883,-0.006713565256496801,3.099999999999909,181.30000000000018,48.5759999999999,24.137259642905065,29.69655905066081,-5.559299407755745,3158.705747979623,3065.089252020377,93.6164959592461,23.404123989811495,51.95000000000027,22.875000000000096
2019-12-04,3092.8,3120.05,3082.55,3111.1,141055,3117.51,3095.76,3113.6,2935.31,3101.3,3104.566666666667,37.5,18.299999999999727,0.005916968442834883,0.0061121531595627054,-20.799999999999727,157.49000000000024,53.742084052964884,21.74532631119928,28.106312502768503,-6.360986191569225,3157.467841377107,3069.7221586228934,87.7456827542137,21.936420688553444,37.5,24.360714285714398
2019-12-05,3110.25,3124.75,3103.45,3117.5,131474,3117.51,3097.37,3115.25,2936.91,3114.1,3115.2333333333336,21.300000000000182,7.25,0.002331002331002331,0.002057150204107794,-5.0,173.34000000000015,49.3059936908518,20.134035794208103,26.511857161056426,-6.377821366848323,3156.922778123883,3073.5822218761164,83.34055624776647,20.835139061941646,21.300000000000182,24.175000000000118
2019-12-06,3116.9,3151.05,3116.8,3146.7,81936,3122.0,3101.03,3118.08,2938.72,3133.925,3138.183333333333,34.25,29.799999999999727,0.009560781545766539,0.009366479550922069,-1.1799999999998363,178.1800000000003,56.66127292340881,20.971525721987746,25.40379087324269,-4.432265151254946,3160.258677311885,3075.8913226881145,84.36735462377055,21.091838655942748,34.25,25.432142857142967
2019-12-09,3147.1,3149.9,3131.35,3133.1,77776,3123.71,3103.4,3120.41,2940.35,3140.625,3138.116666666667,18.550000000000182,-14.0,-0.004448539925645833,-0.00432198811453266,26.690000000000055,206.75,54.06587750900662,20.303786768287864,24.383790052251726,-4.080003283963862,3160.3135470113984,3080.5114529886014,79.80209402279706,19.95052350569932,18.550000000000182,25.36428571428584
2019-12-10,3133.9,3143.45,3116.9,3137.2,118483,3125.78,3105.9,3122.74,2942.08,3130.175,3132.5166666666664,26.549999999999727,3.299999999999727,0.0010530010530009658,0.0013086080878363937,11.16000000000031,191.82000000000016,57.507903055848296,19.876312810052696,23.48229460381192,-3.6059817937592236,3160.7217609368877,3084.7532390631127,75.96852187377499,18.992130468443786,26.549999999999727,25.21428571428581
2019-12-11,3136.0,3144.8,3130.1,3144.3,100421,3128.63,3108.75,3125.12,2943.86,3137.45,3139.7333333333336,14.700000000000273,8.300000000000182,0.002646683673469446,0.0022631646053807852,10.88000000000011,192.13999999999987,60.51535658511195,19.881268394796734,22.762089362008886,-2.880820967212152,3162.180908614638,3088.0590913853616,74.12181722927653,18.53045430731903,14.700000000000273,24.596428571428696
