Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200
2022-05-05,34022.25,34121.6,32692.39,33039.5,872137,33650.34,33969.93,34053.89,34976.94
2022-05-06,33009.59,33068.75,32475.87,32844.4,1044508,33526.35,33886.55,33966.95,34966.21
2022-05-09,32754.6,32781.6,32128.79,32275.5,946397,33333.91,33767.22,33843.81,34952.05
2022-05-10,32339.6,32758.27,31898.75,32148.5,978516,33151.54,33647.31,33734.45,34937.88
2022-05-11,32146.8,32598.07,31804.79,31919.5,916719,32962,33519.33,33617.14,34923.09
2022-05-12,31910.75,31978.6,31234.07,31624.5,1036434,32756.23,33378.97,33470.08,34905.85
2022-05-13,31666.8,32289.07,31652.25,32168.4,702616,32665.79,33289.3,33353.82,34892.53
2022-05-16,32210.8,32531.07,31945.07,32204.5,794243,32594.82,33208.94,33238.52,34878.32
2022-05-17,32215.8,32771.47,32206.5,32697.5,644531,32610.62,33171.06,33128.96,34865.75
2022-05-18,32692.8,32715.59,31361.25,31436.5,565407,32429.99,33042.57,32937.85,34847.34
2022-05-19,31455.25,31574.39,31005.25,31252.5,944976,32248.83,32909.97,32761.5,34827.31
2022-05-20,31260.8,31599.57,30638.75,31288.4,754053,32101.08,32789.86,32640.22,34806.31
2022-05-23,31393.75,31970.07,31339.5,31913.1,738702,32072.16,32724.91,32531.59,34788.26
2022-05-24,31787.75,32019.59,31363.52,31983.5,749595,32058.52,32669.99,32469.88,34770.73
